workout_id,member_id,activity_date,steps,distance_km,very_active_minutes,moderately_active_minutes,light_active_minutes,sedentary_minutes,calories_burned,source
wkt_0011867,mem_99bf8b107880,2026-07-14,2770,2.85,0,4,106,1375,1564,synthetic
wkt_0011868,mem_99bf8b107880,2026-07-15,7091,8.19,0,0,0,1319,2113,synthetic
wkt_0011869,mem_99bf8b107880,2026-07-16,8227,8.24,30,7,186,1246,2069,synthetic
wkt_0011870,mem_99bf8b107880,2026-07-17,0,0.0,0,0,0,1583,2075,synthetic
wkt_0011871,mem_99bf8b107880,2026-07-18,16053,19.42,69,37,299,979,3150,synthetic
wkt_0011872,mem_99bf8b107880,2026-07-19,7209,8.93,0,0,388,856,2039,synthetic
wkt_0011873,mem_99bf8b107880,2026-07-20,0,0.0,0,0,0,1376,2230,synthetic
wkt_0011874,mem_99bf8b107880,2026-07-21,6403,8.49,3,8,149,678,3015,synthetic
wkt_0011875,mem_99bf8b107880,2026-07-22,15618,18.44,86,11,159,1208,3349,synthetic
wkt_0011876,mem_99bf8b107880,2026-07-23,7230,6.98,7,5,143,1422,1714,synthetic
wkt_0011877,mem_99bf8b107880,2026-07-24,2563,2.93,4,28,18,1353,1927,synthetic
wkt_0011878,mem_99bf8b107880,2026-07-25,9812,10.9,6,50,219,991,2750,synthetic
wkt_0011879,mem_99bf8b107880,2026-07-26,4853,4.78,0,0,148,1155,1293,synthetic
wkt_0011880,mem_99bf8b107880,2026-07-27,0,0.0,0,0,0,1303,1961,synthetic
wkt_0011881,mem_99bf8b107880,2026-07-28,7228,7.52,0,0,267,850,2134,synthetic
wkt_0011882,mem_99bf8b107880,2026-07-29,1148,1.23,0,0,55,1270,1232,synthetic
wkt_0011883,mem_99bf8b107880,2026-07-30,11993,15.78,1,108,175,658,1508,synthetic
wkt_0011884,mem_99bf8b107880,2026-07-31,4865,5.66,0,0,0,1297,3085,synthetic
wkt_0011885,mem_99bf8b107880,2026-08-01,8916,11.45,28,6,124,1406,2379,synthetic
wkt_0011886,mem_99bf8b107880,2026-08-02,6391,6.1,0,0,213,1335,1534,synthetic
wkt_0011887,mem_99bf8b107880,2026-08-03,6806,8.75,26,1,124,1333,2054,synthetic
wkt_0011888,mem_99bf8b107880,2026-08-04,7777,11.43,2,48,182,1023,2841,synthetic
wkt_0011889,mem_99bf8b107880,2026-08-05,10958,12.55,68,114,187,1094,4281,synthetic
wkt_0011890,mem_19422cc8db8b,2026-06-07,14812,17.78,43,71,301,1066,3108,synthetic
wkt_0011891,mem_19422cc8db8b,2026-06-08,11468,14.79,54,6,160,1371,3186,synthetic
wkt_0011892,mem_19422cc8db8b,2026-06-09,7878,11.07,9,5,239,808,3311,synthetic
wkt_0011893,mem_19422cc8db8b,2026-06-10,9228,13.79,2,25,340,964,3414,synthetic
wkt_0011894,mem_19422cc8db8b,2026-06-11,7278,6.59,0,0,346,1205,2023,synthetic
wkt_0011895,mem_19422cc8db8b,2026-06-12,14229,14.51,58,11,268,696,1994,synthetic
wkt_0011896,mem_19422cc8db8b,2026-06-13,11564,11.47,6,28,307,1196,2213,synthetic
wkt_0011897,mem_19422cc8db8b,2026-06-14,12090,14.05,72,10,123,683,3063,synthetic
wkt_0011898,mem_19422cc8db8b,2026-06-15,6483,8.99,0,8,428,1047,2194,synthetic
wkt_0011899,mem_19422cc8db8b,2026-06-16,5076,5.81,14,16,116,1284,1984,synthetic
wkt_0011900,mem_19422cc8db8b,2026-06-17,8225,11.55,0,11,254,777,2816,synthetic
wkt_0011901,mem_19422cc8db8b,2026-06-18,9516,12.44,49,39,152,819,2796,synthetic
wkt_0011902,mem_19422cc8db8b,2026-06-19,9629,13.22,21,14,227,738,3321,synthetic
wkt_0011903,mem_19422cc8db8b,2026-06-20,0,0.0,0,0,0,1245,1613,synthetic
wkt_0011904,mem_19422cc8db8b,2026-06-21,9632,14.27,26,19,213,1169,3075,synthetic
wkt_0011905,mem_19422cc8db8b,2026-06-22,7409,7.6,0,0,347,1078,1897,synthetic
wkt_0011906,mem_19422cc8db8b,2026-06-23,11926,17.64,3,56,346,532,3454,synthetic
wkt_0011907,mem_19422cc8db8b,2026-06-24,7755,11.41,0,0,275,692,3243,synthetic
wkt_0011908,mem_19422cc8db8b,2026-06-25,1574,1.91,0,0,74,1021,1190,synthetic
wkt_0011909,mem_19422cc8db8b,2026-06-26,8879,12.47,5,16,239,1074,3333,synthetic
wkt_0011910,mem_19422cc8db8b,2026-06-27,2351,2.62,0,0,115,1284,2401,synthetic
wkt_0011911,mem_19422cc8db8b,2026-06-28,8382,9.38,79,14,136,706,3182,synthetic
wkt_0011912,mem_19422cc8db8b,2026-06-29,3889,4.76,14,9,83,1143,2846,synthetic
wkt_0011913,mem_19422cc8db8b,2026-06-30,15880,17.42,60,9,347,944,3157,synthetic
wkt_0011914,mem_19422cc8db8b,2026-07-01,1985,1.77,0,0,93,1425,1376,synthetic
wkt_0011915,mem_19422cc8db8b,2026-07-02,0,0.0,0,0,0,1460,1489,synthetic
wkt_0011916,mem_19422cc8db8b,2026-07-03,3428,2.95,0,0,152,621,1412,synthetic
wkt_0011917,mem_19422cc8db8b,2026-07-04,1004,1.32,0,0,51,1240,1921,synthetic
wkt_0011918,mem_19422cc8db8b,2026-07-05,9951,12.85,30,11,216,1175,2673,synthetic
wkt_0011919,mem_19422cc8db8b,2026-07-06,1878,2.23,0,0,120,1353,1484,synthetic
wkt_0011920,mem_19422cc8db8b,2026-07-07,3243,4.02,2,7,137,1480,2366,synthetic
wkt_0011921,mem_19422cc8db8b,2026-07-08,5918,6.36,25,4,109,883,2282,synthetic
wkt_0011922,mem_19422cc8db8b,2026-07-09,0,0.0,0,0,0,1327,1890,synthetic
wkt_0011923,mem_19422cc8db8b,2026-07-10,7269,6.05,0,0,162,1290,1424,synthetic
wkt_0011924,mem_19422cc8db8b,2026-07-11,0,0.0,0,0,0,1479,1546,synthetic
wkt_0011925,mem_19422cc8db8b,2026-07-12,3224,3.61,0,0,196,756,2263,synthetic
wkt_0011926,mem_19422cc8db8b,2026-07-13,8819,10.7,3,35,370,1192,2156,synthetic
wkt_0011927,mem_19422cc8db8b,2026-07-14,6809,10.13,1,17,237,745,2507,synthetic
wkt_0011928,mem_19422cc8db8b,2026-07-15,7902,7.75,0,0,370,581,1699,synthetic
wkt_0011929,mem_19422cc8db8b,2026-07-16,474,0.64,0,0,30,1501,2226,synthetic
wkt_0011930,mem_19422cc8db8b,2026-07-17,5816,6.73,0,0,286,1041,2652,synthetic
wkt_0011931,mem_19422cc8db8b,2026-07-18,2833,2.94,0,0,112,855,1137,synthetic
wkt_0011932,mem_19422cc8db8b,2026-07-19,7212,8.19,0,0,372,997,2172,synthetic
wkt_0011933,mem_19422cc8db8b,2026-07-20,946,0.79,0,0,67,1112,1072,synthetic
wkt_0011934,mem_19422cc8db8b,2026-07-21,7516,9.91,4,13,221,693,3443,synthetic
wkt_0011935,mem_19422cc8db8b,2026-07-22,11446,12.84,14,9,289,1056,1863,synthetic
wkt_0011936,mem_19422cc8db8b,2026-07-23,4842,4.27,0,11,197,769,2558,synthetic
wkt_0011937,mem_19422cc8db8b,2026-07-24,6066,6.63,0,0,214,1242,1331,synthetic
wkt_0011938,mem_19422cc8db8b,2026-07-25,8313,7.99,23,1,305,1011,1776,synthetic
wkt_0011939,mem_19422cc8db8b,2026-07-26,4485,4.2,0,0,213,602,1603,synthetic
wkt_0011940,mem_19422cc8db8b,2026-07-27,8334,11.36,0,0,280,772,2698,synthetic
wkt_0011941,mem_19422cc8db8b,2026-07-28,7592,9.61,61,22,217,747,3449,synthetic
wkt_0011942,mem_19422cc8db8b,2026-07-29,10604,10.01,31,12,183,1066,1710,synthetic
wkt_0011943,mem_19422cc8db8b,2026-07-30,0,0.0,0,0,0,1593,1964,synthetic
wkt_0011944,mem_19422cc8db8b,2026-07-31,2309,2.54,0,0,108,1182,1877,synthetic
wkt_0011945,mem_19422cc8db8b,2026-08-01,7445,6.38,0,0,355,804,2505,synthetic
wkt_0011946,mem_19422cc8db8b,2026-08-02,11827,13.8,31,10,242,1327,2805,synthetic
wkt_0011947,mem_19422cc8db8b,2026-08-03,11602,13.95,20,3,253,1130,3247,synthetic
wkt_0011948,mem_19422cc8db8b,2026-08-04,14708,18.39,115,21,178,722,4610,synthetic
wkt_0011949,mem_19422cc8db8b,2026-08-05,9543,11.72,1,87,199,969,2934,synthetic
wkt_0011950,mem_8d0a882e79d1,2026-06-07,5898,6.54,0,0,247,651,1941,synthetic
wkt_0011951,mem_8d0a882e79d1,2026-06-08,7683,9.36,1,15,224,680,2965,synthetic
wkt_0011952,mem_8d0a882e79d1,2026-06-09,18561,21.39,11,21,411,1013,2787,synthetic
wkt_0011953,mem_8d0a882e79d1,2026-06-10,15976,15.21,54,35,250,1126,2698,synthetic
wkt_0011954,mem_8d0a882e79d1,2026-06-11,7639,9.02,1,7,400,1028,2013,synthetic
wkt_0011955,mem_8d0a882e79d1,2026-06-12,9001,10.2,0,17,236,843,2819,synthetic
wkt_0011956,mem_8d0a882e79d1,2026-06-13,7305,7.4,4,35,124,830,2767,synthetic
wkt_0011957,mem_8d0a882e79d1,2026-06-14,0,0.0,0,0,0,1548,1759,synthetic
wkt_0011958,mem_8d0a882e79d1,2026-06-15,7512,10.02,59,3,225,682,4019,synthetic
wkt_0011959,mem_8d0a882e79d1,2026-06-16,14388,16.37,122,9,171,695,4505,synthetic
wkt_0011960,mem_8d0a882e79d1,2026-06-17,10793,12.81,14,40,189,854,1990,synthetic
wkt_0011961,mem_8d0a882e79d1,2026-06-18,4992,6.94,6,10,159,1358,2894,synthetic
wkt_0011962,mem_8d0a882e79d1,2026-06-19,9460,8.98,38,17,155,530,1957,synthetic
wkt_0011963,mem_8d0a882e79d1,2026-06-20,0,0.0,0,0,0,1259,0,synthetic
wkt_0011964,mem_8d0a882e79d1,2026-06-21,5262,5.7,0,0,227,777,1359,synthetic
wkt_0011965,mem_8d0a882e79d1,2026-06-22,16543,14.66,21,51,298,653,1621,synthetic
wkt_0011966,mem_8d0a882e79d1,2026-06-23,9259,11.46,20,29,195,742,2182,synthetic
wkt_0011967,mem_8d0a882e79d1,2026-06-24,9089,11.6,81,15,155,916,4138,synthetic
wkt_0011968,mem_8d0a882e79d1,2026-06-25,461,0.54,0,0,36,1254,1914,synthetic
wkt_0011969,mem_8d0a882e79d1,2026-06-26,5911,7.05,0,0,287,811,2979,synthetic
wkt_0011970,mem_8d0a882e79d1,2026-06-27,10295,14.26,4,40,227,816,2794,synthetic
wkt_0011971,mem_8d0a882e79d1,2026-06-28,3023,3.6,0,0,61,244,1271,synthetic
wkt_0011972,mem_8d0a882e79d1,2026-06-29,0,0.0,0,0,0,1523,0,synthetic
wkt_0011973,mem_8d0a882e79d1,2026-06-30,7667,6.54,31,4,174,815,2424,synthetic
wkt_0011974,mem_8d0a882e79d1,2026-07-01,14709,15.89,39,13,278,1017,2925,synthetic
wkt_0011975,mem_8d0a882e79d1,2026-07-02,17510,17.63,112,18,239,962,3995,synthetic
wkt_0011976,mem_8d0a882e79d1,2026-07-03,0,0.0,0,0,0,1228,2005,synthetic
wkt_0011977,mem_8d0a882e79d1,2026-07-04,4254,4.65,1,4,178,676,2116,synthetic
wkt_0011978,mem_8d0a882e79d1,2026-07-05,4965,5.99,0,0,186,1138,1934,synthetic
wkt_0011979,mem_8d0a882e79d1,2026-07-06,20826,31.22,147,35,198,1235,3053,synthetic
wkt_0011980,mem_8d0a882e79d1,2026-07-07,0,0.0,0,0,0,1499,1352,synthetic
wkt_0011981,mem_8d0a882e79d1,2026-07-08,6377,7.27,0,0,227,656,1722,synthetic
wkt_0011982,mem_8d0a882e79d1,2026-07-09,3977,4.76,2,9,135,1433,2997,synthetic
wkt_0011983,mem_8d0a882e79d1,2026-07-10,0,0.0,0,0,0,1478,1769,synthetic
wkt_0011984,mem_8d0a882e79d1,2026-07-11,13449,13.9,52,25,280,1093,3106,synthetic
wkt_0011985,mem_8d0a882e79d1,2026-07-12,4298,4.08,5,3,64,369,1161,synthetic
wkt_0011986,mem_8d0a882e79d1,2026-07-13,13785,18.49,179,39,144,696,4722,synthetic
wkt_0011987,mem_8d0a882e79d1,2026-07-14,4395,6.8,0,0,268,728,2160,synthetic
wkt_0011988,mem_8d0a882e79d1,2026-07-15,2459,2.16,0,0,113,1349,2129,synthetic
wkt_0011989,mem_8d0a882e79d1,2026-07-16,4193,3.96,0,0,194,248,1738,synthetic
wkt_0011990,mem_8d0a882e79d1,2026-07-17,6251,9.4,0,0,285,850,2670,synthetic
wkt_0011991,mem_8d0a882e79d1,2026-07-18,3832,4.89,0,0,205,1129,1920,synthetic
wkt_0011992,mem_8d0a882e79d1,2026-07-19,8788,12.04,12,46,198,1254,3373,synthetic
wkt_0011993,mem_8d0a882e79d1,2026-07-20,10554,11.74,71,37,122,773,2476,synthetic
wkt_0011994,mem_8d0a882e79d1,2026-07-21,0,0.0,0,0,0,1472,2261,synthetic
wkt_0011995,mem_8d0a882e79d1,2026-07-22,4074,5.54,31,20,8,1498,2374,synthetic
wkt_0011996,mem_8d0a882e79d1,2026-07-23,11006,11.54,48,15,243,666,2344,synthetic
wkt_0011997,mem_8d0a882e79d1,2026-07-24,2628,3.49,0,0,0,1605,2652,synthetic
wkt_0011998,mem_8d0a882e79d1,2026-07-25,5021,4.7,0,12,234,1060,1711,synthetic
wkt_0011999,mem_8d0a882e79d1,2026-07-26,10530,13.56,89,30,182,808,3138,synthetic
wkt_0012000,mem_8d0a882e79d1,2026-07-27,5816,5.46,0,0,340,876,1435,synthetic
wkt_0012001,mem_8d0a882e79d1,2026-07-28,11370,12.09,12,52,333,538,3408,synthetic
wkt_0012002,mem_8d0a882e79d1,2026-07-29,9675,11.27,20,29,224,674,2043,synthetic
wkt_0012003,mem_8d0a882e79d1,2026-07-30,10187,11.04,6,21,279,1178,1801,synthetic
wkt_0012004,mem_8d0a882e79d1,2026-07-31,13065,11.97,18,14,288,862,2309,synthetic
wkt_0012005,mem_8d0a882e79d1,2026-08-01,13355,14.25,104,13,152,642,3713,synthetic
wkt_0012006,mem_8d0a882e79d1,2026-08-02,11442,11.29,23,12,204,961,2031,synthetic
wkt_0012007,mem_8d0a882e79d1,2026-08-03,12941,17.33,53,33,326,1160,2709,synthetic
wkt_0012008,mem_8d0a882e79d1,2026-08-04,5773,8.16,0,27,218,1271,2855,synthetic
wkt_0012009,mem_8d0a882e79d1,2026-08-05,31,0.02,0,0,3,1275,1607,synthetic
wkt_0012010,mem_d660f3d56346,2026-06-07,11560,13.05,25,49,173,733,1586,synthetic
wkt_0012011,mem_d660f3d56346,2026-06-08,7,0.02,0,0,1,1314,1720,synthetic
wkt_0012012,mem_d660f3d56346,2026-06-09,7898,9.28,1,17,239,750,2476,synthetic
wkt_0012013,mem_d660f3d56346,2026-06-10,3475,3.19,0,0,150,1450,1637,synthetic
wkt_0012014,mem_d660f3d56346,2026-06-11,6614,9.73,4,38,139,905,2867,synthetic
wkt_0012015,mem_d660f3d56346,2026-06-12,13795,13.83,10,85,194,1076,3295,synthetic
wkt_0012016,mem_d660f3d56346,2026-06-13,9388,11.45,11,37,193,803,2728,synthetic
wkt_0012017,mem_d660f3d56346,2026-06-14,11511,12.78,37,30,174,714,2685,synthetic
wkt_0012018,mem_d660f3d56346,2026-06-15,166,0.22,0,0,9,1469,1799,synthetic
wkt_0012019,mem_d660f3d56346,2026-06-16,5034,5.32,0,0,234,1231,2069,synthetic
wkt_0012020,mem_d660f3d56346,2026-06-17,10326,12.91,9,54,224,642,3391,synthetic
wkt_0012021,mem_d660f3d56346,2026-06-18,14412,16.67,39,50,338,1004,2610,synthetic
wkt_0012022,mem_d660f3d56346,2026-06-19,11179,14.13,13,21,255,609,2891,synthetic
wkt_0012023,mem_d660f3d56346,2026-06-20,10339,9.69,5,22,345,1196,1871,synthetic
wkt_0012024,mem_d660f3d56346,2026-06-21,12714,17.34,34,21,259,629,3335,synthetic
wkt_0012025,mem_d660f3d56346,2026-06-22,7206,10.49,0,15,218,874,3153,synthetic
wkt_0012026,mem_d660f3d56346,2026-06-23,4910,6.18,0,0,267,1163,1550,synthetic
wkt_0012027,mem_d660f3d56346,2026-06-24,0,0.0,0,0,0,1286,1926,synthetic
wkt_0012028,mem_d660f3d56346,2026-06-25,6484,9.88,75,17,216,642,3087,synthetic
wkt_0012029,mem_d660f3d56346,2026-06-26,10924,12.89,10,42,248,552,1747,synthetic
wkt_0012030,mem_d660f3d56346,2026-06-27,8607,8.32,2,11,353,1061,2046,synthetic
wkt_0012031,mem_d660f3d56346,2026-06-28,0,0.0,0,0,0,1474,2046,synthetic
wkt_0012032,mem_d660f3d56346,2026-06-29,7777,8.41,18,7,335,1227,1913,synthetic
wkt_0012033,mem_d660f3d56346,2026-06-30,3753,3.67,0,0,154,719,2855,synthetic
wkt_0012034,mem_d660f3d56346,2026-07-01,11629,13.2,50,14,154,714,2027,synthetic
wkt_0012035,mem_d660f3d56346,2026-07-02,5420,5.16,32,25,140,643,2787,synthetic
wkt_0012036,mem_d660f3d56346,2026-07-03,6366,5.9,23,5,184,863,2180,synthetic
wkt_0012037,mem_d660f3d56346,2026-07-04,20227,21.97,79,19,325,592,2265,synthetic
wkt_0012038,mem_d660f3d56346,2026-07-05,2643,3.33,0,0,170,942,1175,synthetic
wkt_0012039,mem_d660f3d56346,2026-07-06,5641,7.73,53,33,199,691,3068,synthetic
wkt_0012040,mem_d660f3d56346,2026-07-07,7631,9.21,6,20,292,697,2073,synthetic
wkt_0012041,mem_d660f3d56346,2026-07-08,8407,11.95,13,21,135,1323,2409,synthetic
wkt_0012042,mem_d660f3d56346,2026-07-09,9765,13.21,7,97,302,961,3430,synthetic
wkt_0012043,mem_d660f3d56346,2026-07-10,8571,8.95,23,2,369,1005,2001,synthetic
wkt_0012044,mem_d660f3d56346,2026-07-11,1756,2.1,0,0,113,851,1709,synthetic
wkt_0012045,mem_d660f3d56346,2026-07-12,2715,2.86,3,9,95,1342,2450,synthetic
wkt_0012046,mem_d660f3d56346,2026-07-13,7978,10.27,21,13,148,1176,2252,synthetic
wkt_0012047,mem_d660f3d56346,2026-07-14,3174,4.09,0,0,167,1308,2197,synthetic
wkt_0012048,mem_d660f3d56346,2026-07-15,9704,10.36,67,65,106,727,2618,synthetic
wkt_0012049,mem_d660f3d56346,2026-07-16,0,0.0,0,0,0,1302,1890,synthetic
wkt_0012050,mem_d660f3d56346,2026-07-17,7047,9.78,0,0,254,795,2666,synthetic
wkt_0012051,mem_d660f3d56346,2026-07-18,8268,10.28,0,0,399,513,2580,synthetic
wkt_0012052,mem_d660f3d56346,2026-07-19,0,0.0,0,0,0,1506,1588,synthetic
wkt_0012053,mem_d660f3d56346,2026-07-20,239,0.3,0,0,19,1518,2276,synthetic
wkt_0012054,mem_d660f3d56346,2026-07-21,7766,10.52,108,18,128,823,3537,synthetic
wkt_0012055,mem_d660f3d56346,2026-07-22,7736,7.36,0,8,295,843,2519,synthetic
wkt_0012056,mem_d660f3d56346,2026-07-23,11602,12.21,15,23,278,611,2163,synthetic
wkt_0012057,mem_d660f3d56346,2026-07-24,5692,5.43,0,0,199,929,1667,synthetic
wkt_0012058,mem_d660f3d56346,2026-07-25,4662,5.43,0,0,240,453,1490,synthetic
wkt_0012059,mem_d660f3d56346,2026-07-26,0,0.0,0,0,0,1245,1727,synthetic
wkt_0012060,mem_d660f3d56346,2026-07-27,6730,7.06,0,7,300,1137,1965,synthetic
wkt_0012061,mem_d660f3d56346,2026-07-28,3592,4.02,0,0,144,1302,2216,synthetic
wkt_0012062,mem_d660f3d56346,2026-07-29,21362,25.69,64,82,299,835,2371,synthetic
wkt_0012063,mem_d660f3d56346,2026-07-30,5543,5.31,5,7,193,1202,3112,synthetic
wkt_0012064,mem_d660f3d56346,2026-07-31,135,0.12,0,0,8,1267,1527,synthetic
wkt_0012065,mem_d660f3d56346,2026-08-01,7523,9.27,0,0,488,952,2330,synthetic
wkt_0012066,mem_d660f3d56346,2026-08-02,5406,6.69,1,7,272,556,2135,synthetic
wkt_0012067,mem_d660f3d56346,2026-08-03,8418,8.81,39,20,219,681,2645,synthetic
wkt_0012068,mem_d660f3d56346,2026-08-04,3865,4.63,43,14,64,264,1888,synthetic
wkt_0012069,mem_d660f3d56346,2026-08-05,3412,3.87,0,0,167,1340,2735,synthetic
wkt_0012070,mem_c3e7d8cebcfd,2026-06-07,4461,4.6,0,0,188,689,1526,synthetic
wkt_0012071,mem_c3e7d8cebcfd,2026-06-08,3767,3.71,1,7,93,1217,2135,synthetic
wkt_0012072,mem_c3e7d8cebcfd,2026-06-09,9804,11.62,35,7,256,613,1821,synthetic
wkt_0012073,mem_c3e7d8cebcfd,2026-06-10,1934,1.88,0,0,120,1006,2144,synthetic
wkt_0012074,mem_c3e7d8cebcfd,2026-06-11,6363,9.21,0,0,0,1474,4000,synthetic
wkt_0012075,mem_c3e7d8cebcfd,2026-06-12,9855,11.64,20,22,289,1010,2356,synthetic
wkt_0012076,mem_c3e7d8cebcfd,2026-06-13,9728,11.46,54,12,182,894,2112,synthetic
wkt_0012077,mem_c3e7d8cebcfd,2026-06-14,43,0.05,0,0,4,2,371,synthetic
wkt_0012078,mem_c3e7d8cebcfd,2026-06-15,4,0.0,0,0,1,1541,1741,synthetic
wkt_0012079,mem_c3e7d8cebcfd,2026-06-16,3333,4.64,1,7,160,605,2448,synthetic
wkt_0012080,mem_c3e7d8cebcfd,2026-06-17,1490,1.9,0,0,88,1118,1817,synthetic
wkt_0012081,mem_c3e7d8cebcfd,2026-06-18,6652,10.43,0,0,326,1084,2762,synthetic
wkt_0012082,mem_c3e7d8cebcfd,2026-06-19,5122,6.65,0,0,276,1251,2168,synthetic
wkt_0012083,mem_c3e7d8cebcfd,2026-06-20,6345,5.99,0,0,101,634,613,synthetic
wkt_0012084,mem_c3e7d8cebcfd,2026-06-21,4514,6.65,45,17,75,1326,2296,synthetic
wkt_0012085,mem_c3e7d8cebcfd,2026-06-22,9713,15.49,66,21,136,516,3282,synthetic
wkt_0012086,mem_c3e7d8cebcfd,2026-06-23,1765,1.83,0,0,97,1527,1138,synthetic
wkt_0012087,mem_c3e7d8cebcfd,2026-06-24,11387,9.68,21,20,226,833,1627,synthetic
wkt_0012088,mem_c3e7d8cebcfd,2026-06-25,4255,5.69,10,2,132,1419,2799,synthetic
wkt_0012089,mem_c3e7d8cebcfd,2026-06-26,9014,9.25,15,42,197,738,1524,synthetic
wkt_0012090,mem_c3e7d8cebcfd,2026-06-27,12159,13.17,25,10,290,607,1904,synthetic
wkt_0012091,mem_c3e7d8cebcfd,2026-06-28,14416,11.17,84,8,321,1188,3326,synthetic
wkt_0012092,mem_c3e7d8cebcfd,2026-06-29,3965,4.72,0,0,184,1107,1687,synthetic
wkt_0012093,mem_c3e7d8cebcfd,2026-06-30,9199,8.85,26,17,153,1388,3020,synthetic
wkt_0012094,mem_c3e7d8cebcfd,2026-07-01,3573,3.63,0,8,167,720,2380,synthetic
wkt_0012095,mem_c3e7d8cebcfd,2026-07-02,5890,6.23,0,0,272,1092,1946,synthetic
wkt_0012096,mem_c3e7d8cebcfd,2026-07-03,13705,14.69,46,28,225,916,1825,synthetic
wkt_0012097,mem_c3e7d8cebcfd,2026-07-04,13079,16.29,20,93,169,1089,2906,synthetic
wkt_0012098,mem_c3e7d8cebcfd,2026-07-05,11113,10.37,5,44,200,840,2043,synthetic
wkt_0012099,mem_c3e7d8cebcfd,2026-07-06,18780,24.76,3,31,460,472,2504,synthetic
wkt_0012100,mem_c3e7d8cebcfd,2026-07-07,19655,31.75,66,19,197,1126,3198,synthetic
wkt_0012101,mem_c3e7d8cebcfd,2026-07-08,0,0.0,0,0,0,1554,1810,synthetic
wkt_0012102,mem_c3e7d8cebcfd,2026-07-09,188,0.23,0,0,10,403,603,synthetic
wkt_0012103,mem_c3e7d8cebcfd,2026-07-10,0,0.0,0,0,0,1548,1340,synthetic
wkt_0012104,mem_c3e7d8cebcfd,2026-07-11,8521,8.5,8,25,197,878,2048,synthetic
wkt_0012105,mem_c3e7d8cebcfd,2026-07-12,11548,18.3,171,77,160,430,4077,synthetic
wkt_0012106,mem_c3e7d8cebcfd,2026-07-13,5992,6.39,15,5,316,1110,1846,synthetic
wkt_0012107,mem_c3e7d8cebcfd,2026-07-14,10278,11.54,16,12,247,901,1871,synthetic
wkt_0012108,mem_c3e7d8cebcfd,2026-07-15,2199,2.5,0,0,80,519,2543,synthetic
wkt_0012109,mem_c3e7d8cebcfd,2026-07-16,3723,4.0,0,0,198,619,1594,synthetic
wkt_0012110,mem_c3e7d8cebcfd,2026-07-17,4506,5.39,0,0,162,1396,2644,synthetic
wkt_0012111,mem_c3e7d8cebcfd,2026-07-18,285,0.27,0,0,23,241,800,synthetic
wkt_0012112,mem_c3e7d8cebcfd,2026-07-19,8183,8.63,4,12,272,723,1890,synthetic
wkt_0012113,mem_c3e7d8cebcfd,2026-07-20,9478,10.61,92,9,155,820,3624,synthetic
wkt_0012114,mem_c3e7d8cebcfd,2026-07-21,6121,8.04,0,0,291,759,2364,synthetic
wkt_0012115,mem_c3e7d8cebcfd,2026-07-22,7589,7.01,0,0,257,671,1534,synthetic
wkt_0012116,mem_c3e7d8cebcfd,2026-07-23,5100,5.84,0,0,185,1195,1408,synthetic
wkt_0012117,mem_c3e7d8cebcfd,2026-07-24,7626,7.9,7,14,95,1329,1947,synthetic
wkt_0012118,mem_c3e7d8cebcfd,2026-07-25,12414,10.75,110,1,252,1072,3696,synthetic
wkt_0012119,mem_c3e7d8cebcfd,2026-07-26,10154,13.23,0,0,444,1173,2710,synthetic
wkt_0012120,mem_c3e7d8cebcfd,2026-07-27,10092,8.87,13,29,289,683,1688,synthetic
wkt_0012121,mem_c3e7d8cebcfd,2026-07-28,9448,12.55,68,3,183,680,3721,synthetic
wkt_0012122,mem_c3e7d8cebcfd,2026-07-29,10620,10.96,24,14,204,862,1552,synthetic
wkt_0012123,mem_c3e7d8cebcfd,2026-07-30,0,0.0,0,0,0,97,105,synthetic
wkt_0012124,mem_c3e7d8cebcfd,2026-07-31,2980,2.58,0,4,130,1511,1531,synthetic
wkt_0012125,mem_c3e7d8cebcfd,2026-08-01,10575,13.39,44,20,177,1233,2226,synthetic
wkt_0012126,mem_c3e7d8cebcfd,2026-08-02,40,0.05,0,0,4,2,435,synthetic
wkt_0012127,mem_c3e7d8cebcfd,2026-08-03,2933,3.18,0,0,103,1255,2239,synthetic
wkt_0012128,mem_c3e7d8cebcfd,2026-08-04,2379,2.36,0,0,52,1596,2492,synthetic
wkt_0012129,mem_c3e7d8cebcfd,2026-08-05,3260,3.36,0,0,125,904,2452,synthetic
wkt_0012130,mem_6804f9cc5ff9,2026-06-07,2518,2.53,0,0,156,642,1465,synthetic
wkt_0012131,mem_6804f9cc5ff9,2026-06-08,13039,15.07,59,45,154,793,3108,synthetic
wkt_0012132,mem_6804f9cc5ff9,2026-06-09,0,0.0,0,0,0,1449,2186,synthetic
wkt_0012133,mem_6804f9cc5ff9,2026-06-10,10456,11.05,3,21,313,577,2527,synthetic
wkt_0012134,mem_6804f9cc5ff9,2026-06-11,0,0.0,0,0,0,1590,2232,synthetic
wkt_0012135,mem_6804f9cc5ff9,2026-06-12,5101,5.9,0,0,257,1203,1983,synthetic
wkt_0012136,mem_6804f9cc5ff9,2026-06-13,3058,3.6,0,0,140,1494,2493,synthetic
wkt_0012137,mem_6804f9cc5ff9,2026-06-14,6307,7.73,12,8,287,1124,1912,synthetic
wkt_0012138,mem_6804f9cc5ff9,2026-06-15,5155,5.8,17,16,134,1372,1856,synthetic
wkt_0012139,mem_6804f9cc5ff9,2026-06-16,17321,22.52,118,39,178,557,3978,synthetic
