offer_id,application_id,borrower_id,lender_id,offered_amount,apr,term_months,offer_date,status
off_c20d2dfc2fb4,app_b9788939337f,brw_e29dc83e93a0,lnd_68d1bb39a009,6296.57,0.1366,60,2026-08-20,accepted
off_b57b05097ed1,app_b9788939337f,brw_e29dc83e93a0,lnd_2e2adcc3d662,5930.61,0.2082,48,2026-08-20,declined
off_05bc266cc414,app_b9788939337f,brw_e29dc83e93a0,lnd_f0806e150f18,5484.17,0.15,36,2026-08-19,declined
off_a9d145a2f8d3,app_b9788939337f,brw_e29dc83e93a0,lnd_40648b57da4a,6212.05,0.2815,24,2026-08-19,declined
off_3e3724e9c1d0,app_6ca95484788b,brw_6fdcd368fc2d,lnd_68d1bb39a009,18363.09,0.1744,12,2026-03-24,declined
off_5bde1f1acf73,app_6ca95484788b,brw_6fdcd368fc2d,lnd_f0806e150f18,18338.81,0.1484,12,2026-03-25,accepted
off_1a5189a85de8,app_6ca95484788b,brw_6fdcd368fc2d,lnd_40648b57da4a,16673.43,0.2112,48,2026-03-27,declined
off_badd130155d7,app_aadd83eaea66,brw_6fdcd368fc2d,lnd_68d1bb39a009,25407.91,0.145,36,2026-07-30,declined
off_a89cbd81c1e1,app_aadd83eaea66,brw_6fdcd368fc2d,lnd_2e2adcc3d662,21687.18,0.1573,24,2026-07-31,declined
off_498b4c5cd3b4,app_aadd83eaea66,brw_6fdcd368fc2d,lnd_f0806e150f18,22949.14,0.1519,12,2026-07-29,accepted
off_3e536f15eafd,app_aadd83eaea66,brw_6fdcd368fc2d,lnd_abf7ad1fc508,23990.7,0.3323,36,2026-07-29,declined
off_d666b727e8a9,app_54f2fbae7dd7,brw_9dbf0f3cdcb9,lnd_68d1bb39a009,7366.96,0.1302,24,2026-08-22,declined
off_2720107bb27e,app_54f2fbae7dd7,brw_9dbf0f3cdcb9,lnd_2e2adcc3d662,7175.63,0.1687,36,2026-08-19,accepted
off_094da9fae89f,app_54f2fbae7dd7,brw_9dbf0f3cdcb9,lnd_f0806e150f18,7684.26,0.1424,60,2026-08-19,declined
off_b93bd791dd3f,app_54f2fbae7dd7,brw_9dbf0f3cdcb9,lnd_40648b57da4a,7335.84,0.2029,24,2026-08-19,declined
off_7add992f02dc,app_697aed2b68a6,brw_9dbf0f3cdcb9,lnd_68d1bb39a009,13415.81,0.1551,60,2026-08-22,declined
off_8f725400ada8,app_697aed2b68a6,brw_9dbf0f3cdcb9,lnd_f0806e150f18,11575.2,0.149,36,2026-08-19,accepted
off_a411bf80e41e,app_697aed2b68a6,brw_9dbf0f3cdcb9,lnd_abf7ad1fc508,12027.4,0.2808,36,2026-08-22,declined
off_5f71ae674bea,app_00fa28dfc1d6,brw_681c94bbbc4c,lnd_abf7ad1fc508,12649.31,0.2899,36,2026-02-14,accepted
off_440187e32afa,app_00fa28dfc1d6,brw_681c94bbbc4c,lnd_40648b57da4a,11516.74,0.2799,60,2026-02-15,declined
off_bc7ba4ffe8b4,app_4a8876b86c11,brw_d550962721d4,lnd_68d1bb39a009,13651.43,0.1951,48,2026-05-13,declined
off_df74f7ff67d2,app_4a8876b86c11,brw_d550962721d4,lnd_f0806e150f18,11965.5,0.138,60,2026-05-14,accepted
off_7a6a4425c047,app_4a8876b86c11,brw_d550962721d4,lnd_abf7ad1fc508,13059.23,0.2334,36,2026-05-16,declined
off_82f7c96162dd,app_4a8876b86c11,brw_d550962721d4,lnd_40648b57da4a,12929.09,0.3271,24,2026-05-13,declined
off_64e25d372f8f,app_3305ea0fdb4d,brw_1a7d46017c90,lnd_eb741dcfd1a0,15337.85,0.1256,36,2026-07-22,declined
off_d80133b693b6,app_3305ea0fdb4d,brw_1a7d46017c90,lnd_54a37531f7e5,18124.84,0.1012,24,2026-07-25,declined
off_ef7658ec9207,app_3305ea0fdb4d,brw_1a7d46017c90,lnd_5201a46cec3a,17738.81,0.1425,48,2026-07-22,declined
off_321453c0accf,app_3305ea0fdb4d,brw_1a7d46017c90,lnd_68d1bb39a009,14318.05,0.1976,24,2026-07-23,declined
off_ea03fb5fd9da,app_3305ea0fdb4d,brw_1a7d46017c90,lnd_abf7ad1fc508,16486.11,0.2786,48,2026-07-23,declined
off_d22fa740db66,app_5ef3729eb1f4,brw_2b10ed153a22,lnd_2e2adcc3d662,13185.56,0.2279,24,2026-06-11,declined
off_9dbd0a47bfad,app_5ef3729eb1f4,brw_2b10ed153a22,lnd_f0806e150f18,11902.06,0.1537,48,2026-06-13,accepted
off_bc1d8ca98f57,app_5ef3729eb1f4,brw_2b10ed153a22,lnd_40648b57da4a,13754.07,0.2067,60,2026-06-14,declined
off_4f60387aa1f4,app_8d9d9b289284,brw_73fa99dddb66,lnd_68d1bb39a009,10129.28,0.1686,48,2026-05-31,declined
off_d9aa3c5451f2,app_8d9d9b289284,brw_73fa99dddb66,lnd_2e2adcc3d662,8454.58,0.1595,12,2026-05-31,declined
off_74fc0b84aeed,app_8d9d9b289284,brw_73fa99dddb66,lnd_f0806e150f18,8580.32,0.1867,36,2026-06-01,declined
off_885cd0aa830d,app_8d9d9b289284,brw_73fa99dddb66,lnd_abf7ad1fc508,8487.12,0.2565,24,2026-06-01,accepted
off_0a36d4f2774d,app_8d9d9b289284,brw_73fa99dddb66,lnd_40648b57da4a,10418.91,0.2899,48,2026-06-03,declined
off_0bdb98f8cc5c,app_650bb2deb9c6,brw_5817fec74a67,lnd_68d1bb39a009,26915.84,0.1717,60,2025-11-24,declined
off_c60420394fa1,app_650bb2deb9c6,brw_5817fec74a67,lnd_abf7ad1fc508,26573.22,0.3564,36,2025-11-25,accepted
off_3916b1336054,app_650bb2deb9c6,brw_5817fec74a67,lnd_40648b57da4a,23092.08,0.2881,36,2025-11-25,declined
off_2960aec08e20,app_6b0ab4b0c18c,brw_5817fec74a67,lnd_68d1bb39a009,21279.8,0.1836,36,2026-07-23,declined
off_0ea19887dc1b,app_6b0ab4b0c18c,brw_5817fec74a67,lnd_2e2adcc3d662,18917.56,0.2155,24,2026-07-24,declined
off_91166c2fe6e6,app_6b0ab4b0c18c,brw_5817fec74a67,lnd_f0806e150f18,18230.6,0.1351,48,2026-07-26,accepted
off_9831675bfb9c,app_6b0ab4b0c18c,brw_5817fec74a67,lnd_abf7ad1fc508,20057.65,0.2888,36,2026-07-23,declined
off_054d69030b56,app_6b0ab4b0c18c,brw_5817fec74a67,lnd_40648b57da4a,18653.3,0.3289,24,2026-07-23,declined
off_b0faf1214289,app_34e4b6d38d97,brw_5817fec74a67,lnd_2e2adcc3d662,5279.69,0.1765,24,2025-11-20,declined
off_40092b4184ef,app_34e4b6d38d97,brw_5817fec74a67,lnd_f0806e150f18,4589.99,0.1529,12,2025-11-17,accepted
off_7f0900546c53,app_34e4b6d38d97,brw_5817fec74a67,lnd_40648b57da4a,4686.85,0.3077,36,2025-11-17,declined
off_8d4bbdf6c7a6,app_3f5b4706e240,brw_6ecb689b29b7,lnd_abf7ad1fc508,15376.51,0.262,24,2025-12-18,declined
off_2025e476edad,app_3f5b4706e240,brw_6ecb689b29b7,lnd_40648b57da4a,16573.67,0.2415,48,2025-12-19,declined
off_b8af49df35c7,app_1da752834a0e,brw_ac1efb247bfe,lnd_eb741dcfd1a0,24025.65,0.1085,36,2026-05-18,declined
off_1b652a42ce4d,app_1da752834a0e,brw_ac1efb247bfe,lnd_54a37531f7e5,25136.57,0.1359,36,2026-05-15,declined
off_f273b77ad8fc,app_1da752834a0e,brw_ac1efb247bfe,lnd_5201a46cec3a,26444.38,0.1606,48,2026-05-18,declined
off_bb8ae11278c2,app_1da752834a0e,brw_ac1efb247bfe,lnd_68d1bb39a009,23048.76,0.165,24,2026-05-16,declined
off_bb52ba0ca14b,app_1da752834a0e,brw_ac1efb247bfe,lnd_2e2adcc3d662,24850.89,0.1845,36,2026-05-17,declined
off_ff9d2f2cef46,app_1da752834a0e,brw_ac1efb247bfe,lnd_f0806e150f18,23793.32,0.1206,48,2026-05-18,declined
off_2b915fc22611,app_1da752834a0e,brw_ac1efb247bfe,lnd_abf7ad1fc508,26483.41,0.3581,48,2026-05-16,declined
off_6b4549ccd85e,app_98b397487111,brw_ac1efb247bfe,lnd_eb741dcfd1a0,4159.83,0.099,36,2025-12-24,declined
off_34d133867877,app_98b397487111,brw_ac1efb247bfe,lnd_54a37531f7e5,3776.7,0.1309,24,2025-12-25,declined
off_c1d799b41740,app_98b397487111,brw_ac1efb247bfe,lnd_68d1bb39a009,4405.72,0.142,36,2025-12-25,accepted
off_c26a7b31b7cc,app_98b397487111,brw_ac1efb247bfe,lnd_f0806e150f18,3742.47,0.1705,24,2025-12-24,declined
off_5495943b6fdc,app_98b397487111,brw_ac1efb247bfe,lnd_abf7ad1fc508,4438.16,0.3499,60,2025-12-25,declined
off_e04f11bbdf4e,app_98b397487111,brw_ac1efb247bfe,lnd_40648b57da4a,3822.32,0.2693,60,2025-12-25,declined
off_99bdb7ff105a,app_df4927433687,brw_a121151ca0fc,lnd_68d1bb39a009,3808.97,0.1385,48,2026-05-22,declined
off_d91fcba660ad,app_df4927433687,brw_a121151ca0fc,lnd_2e2adcc3d662,4512.62,0.1605,48,2026-05-24,declined
off_f0d221d83bc3,app_df4927433687,brw_a121151ca0fc,lnd_f0806e150f18,3946.84,0.2065,36,2026-05-23,declined
off_a3bc9b21ff27,app_df4927433687,brw_a121151ca0fc,lnd_abf7ad1fc508,4834.93,0.2213,48,2026-05-22,accepted
off_16c634641e33,app_df4927433687,brw_a121151ca0fc,lnd_40648b57da4a,4802.48,0.2515,24,2026-05-23,declined
off_5c51cc145b63,app_8f0b39b6ffe7,brw_a121151ca0fc,lnd_68d1bb39a009,18753.64,0.2163,24,2026-06-17,declined
off_44c15ef8947a,app_8f0b39b6ffe7,brw_a121151ca0fc,lnd_2e2adcc3d662,21988.99,0.2286,24,2026-06-20,declined
off_7ab1c79fd1e1,app_8f0b39b6ffe7,brw_a121151ca0fc,lnd_f0806e150f18,23115.24,0.1852,24,2026-06-20,declined
off_e4929725d068,app_8f0b39b6ffe7,brw_a121151ca0fc,lnd_abf7ad1fc508,20218.43,0.2503,60,2026-06-20,declined
off_895c3780c997,app_8f0b39b6ffe7,brw_a121151ca0fc,lnd_40648b57da4a,22906.01,0.2633,24,2026-06-17,accepted
off_1cb7f32cb812,app_823a5b123d19,brw_5c75fab92d2b,lnd_035d3bde8267,10227.35,0.0877,36,2026-06-30,declined
off_36d89114f6b2,app_823a5b123d19,brw_5c75fab92d2b,lnd_eb741dcfd1a0,11922.44,0.0913,36,2026-06-28,declined
off_16da06a174f2,app_823a5b123d19,brw_5c75fab92d2b,lnd_68d1bb39a009,10533.25,0.1908,60,2026-07-01,declined
off_38f0be562c03,app_823a5b123d19,brw_5c75fab92d2b,lnd_2e2adcc3d662,11249.86,0.1785,36,2026-06-30,accepted
off_431f47153328,app_823a5b123d19,brw_5c75fab92d2b,lnd_f0806e150f18,12268.26,0.1587,24,2026-06-28,declined
off_93d1e054c75b,app_823a5b123d19,brw_5c75fab92d2b,lnd_40648b57da4a,10292.44,0.2803,60,2026-07-01,declined
off_fc3ce21dbc91,app_fe62eadca032,brw_510c424325ce,lnd_68d1bb39a009,12871.91,0.1836,36,2026-07-09,declined
off_88adad706133,app_fe62eadca032,brw_510c424325ce,lnd_2e2adcc3d662,15521.36,0.2029,36,2026-07-07,declined
off_89d67f7a9dc0,app_fe62eadca032,brw_510c424325ce,lnd_f0806e150f18,15005.98,0.1738,12,2026-07-08,accepted
off_8408023df60e,app_fe62eadca032,brw_510c424325ce,lnd_abf7ad1fc508,12007.35,0.3229,60,2026-07-09,declined
off_a5a452bcf3f3,app_148b92062740,brw_510c424325ce,lnd_68d1bb39a009,16493.69,0.1971,60,2026-06-06,declined
off_6e4a87ae4a84,app_148b92062740,brw_510c424325ce,lnd_2e2adcc3d662,16364.18,0.1491,48,2026-06-08,declined
off_67fc809d915a,app_148b92062740,brw_510c424325ce,lnd_f0806e150f18,19135.48,0.2019,36,2026-06-05,declined
off_7fc4532e9919,app_148b92062740,brw_510c424325ce,lnd_abf7ad1fc508,16991.44,0.2223,48,2026-06-07,accepted
off_91c0d36d15fd,app_148b92062740,brw_510c424325ce,lnd_40648b57da4a,18027.19,0.3108,60,2026-06-08,declined
off_1e37b605c997,app_72170d768e1b,brw_8ef8eb7b66d4,lnd_ebd3fcc47db6,28498.31,0.0774,36,2026-07-26,declined
off_c0953248796e,app_72170d768e1b,brw_8ef8eb7b66d4,lnd_035d3bde8267,32548.48,0.0708,36,2026-07-25,accepted
off_021bdf70a7ac,app_72170d768e1b,brw_8ef8eb7b66d4,lnd_eb741dcfd1a0,25806.01,0.1291,60,2026-07-27,declined
off_50bb10416084,app_72170d768e1b,brw_8ef8eb7b66d4,lnd_54a37531f7e5,29484.23,0.1024,12,2026-07-27,declined
off_6ec37b9b29f6,app_72170d768e1b,brw_8ef8eb7b66d4,lnd_68d1bb39a009,29907.06,0.1633,36,2026-07-26,declined
off_312c085feca7,app_72170d768e1b,brw_8ef8eb7b66d4,lnd_f0806e150f18,28448.59,0.1878,36,2026-07-26,declined
off_a155f4b9f4cc,app_72170d768e1b,brw_8ef8eb7b66d4,lnd_abf7ad1fc508,30287.26,0.2989,48,2026-07-27,declined
off_152843367079,app_72170d768e1b,brw_8ef8eb7b66d4,lnd_40648b57da4a,33040.17,0.336,60,2026-07-25,declined
off_f4df53b05349,app_a7064b564048,brw_8ef8eb7b66d4,lnd_035d3bde8267,3029.28,0.0653,36,2026-06-25,declined
off_5c0175eca206,app_a7064b564048,brw_8ef8eb7b66d4,lnd_eb741dcfd1a0,3308.32,0.1307,36,2026-06-24,declined
off_1301202b5476,app_a7064b564048,brw_8ef8eb7b66d4,lnd_54a37531f7e5,3252.0,0.1109,36,2026-06-25,accepted
off_c90ffc0fa744,app_a7064b564048,brw_8ef8eb7b66d4,lnd_5201a46cec3a,3439.57,0.1196,60,2026-06-24,declined
off_207d357f8db0,app_a7064b564048,brw_8ef8eb7b66d4,lnd_68d1bb39a009,3054.67,0.1305,12,2026-06-25,declined
off_88d4fe5dbf4f,app_a7064b564048,brw_8ef8eb7b66d4,lnd_2e2adcc3d662,3130.44,0.2128,48,2026-06-24,declined
off_fb2c7997d4fd,app_a7064b564048,brw_8ef8eb7b66d4,lnd_abf7ad1fc508,2992.8,0.2776,36,2026-06-22,declined
off_83e18404c695,app_a7064b564048,brw_8ef8eb7b66d4,lnd_40648b57da4a,2839.44,0.2401,36,2026-06-23,declined
off_d25925d35c1c,app_c2c8c0de7942,brw_8ef8eb7b66d4,lnd_035d3bde8267,29864.75,0.1099,12,2026-07-26,declined
off_edcea7f426a7,app_c2c8c0de7942,brw_8ef8eb7b66d4,lnd_f0806e150f18,26204.85,0.1241,36,2026-07-24,declined
off_03d1e72afe74,app_c2c8c0de7942,brw_8ef8eb7b66d4,lnd_40648b57da4a,26963.69,0.2648,24,2026-07-24,declined
off_f000c6727209,app_0c3f35235713,brw_a2040eba0de8,lnd_abf7ad1fc508,11151.8,0.2496,48,2026-02-02,declined
off_dcfa8fa99180,app_0c3f35235713,brw_a2040eba0de8,lnd_40648b57da4a,10844.55,0.3308,36,2026-02-03,accepted
off_5711b4fd6e93,app_ff8147d58831,brw_e5219a50a30c,lnd_abf7ad1fc508,8537.45,0.3047,36,2026-03-23,declined
off_3a6bcf813830,app_ff8147d58831,brw_e5219a50a30c,lnd_40648b57da4a,8780.59,0.2556,48,2026-03-22,declined
off_cbfdbd0a7421,app_6943984a64d1,brw_4e81394afe24,lnd_eb741dcfd1a0,1197.04,0.1303,60,2026-03-22,declined
off_9bc55496fb1c,app_6943984a64d1,brw_4e81394afe24,lnd_54a37531f7e5,1059.77,0.1389,12,2026-03-21,accepted
off_b5cbd86f98d7,app_6943984a64d1,brw_4e81394afe24,lnd_68d1bb39a009,1221.67,0.2028,12,2026-03-22,declined
off_7b4ec9a76ec5,app_6943984a64d1,brw_4e81394afe24,lnd_2e2adcc3d662,1127.48,0.1877,60,2026-03-21,declined
off_f796d27335f6,app_6943984a64d1,brw_4e81394afe24,lnd_f0806e150f18,1208.94,0.1984,36,2026-03-23,declined
off_de548d68ec14,app_6943984a64d1,brw_4e81394afe24,lnd_40648b57da4a,1045.81,0.3181,48,2026-03-22,declined
off_34dd15ff83e9,app_e07470bdd805,brw_e7dd8c21be75,lnd_eb741dcfd1a0,3110.77,0.1496,48,2026-01-15,declined
off_0c0226c775fd,app_e07470bdd805,brw_e7dd8c21be75,lnd_5201a46cec3a,3190.79,0.1174,36,2026-01-13,declined
off_89fab87cd243,app_e07470bdd805,brw_e7dd8c21be75,lnd_2e2adcc3d662,2611.67,0.1778,24,2026-01-14,declined
off_274cec80fa94,app_e07470bdd805,brw_e7dd8c21be75,lnd_abf7ad1fc508,2552.51,0.3094,48,2026-01-15,declined
off_4373cbec44a3,app_e07470bdd805,brw_e7dd8c21be75,lnd_40648b57da4a,2658.86,0.2662,36,2026-01-14,declined
off_677c24b342c2,app_2a07a6eefe62,brw_3f824fcf21ee,lnd_68d1bb39a009,4893.48,0.1878,48,2026-03-09,accepted
off_ed0cbf8c96fb,app_2a07a6eefe62,brw_3f824fcf21ee,lnd_2e2adcc3d662,4654.38,0.1851,24,2026-03-08,declined
off_3b4138814e71,app_2a07a6eefe62,brw_3f824fcf21ee,lnd_f0806e150f18,5104.24,0.194,36,2026-03-11,declined
off_ce205a908a44,app_2a07a6eefe62,brw_3f824fcf21ee,lnd_abf7ad1fc508,5244.09,0.349,24,2026-03-08,declined
off_79e7841ad195,app_2a07a6eefe62,brw_3f824fcf21ee,lnd_40648b57da4a,4338.9,0.2748,36,2026-03-09,declined
off_e0210c4931f7,app_c3d38f0877a2,brw_37361354f230,lnd_ebd3fcc47db6,11063.64,0.0699,48,2026-06-11,declined
off_ccb5a3dee063,app_c3d38f0877a2,brw_37361354f230,lnd_035d3bde8267,10243.3,0.105,24,2026-06-11,accepted
off_bdc1620958e9,app_c3d38f0877a2,brw_37361354f230,lnd_eb741dcfd1a0,11896.06,0.1319,12,2026-06-11,declined
off_439db8f93d24,app_c3d38f0877a2,brw_37361354f230,lnd_5201a46cec3a,11055.83,0.1365,12,2026-06-10,declined
off_ee964d9bf69c,app_c3d38f0877a2,brw_37361354f230,lnd_f0806e150f18,12720.61,0.1874,36,2026-06-08,declined
off_36b00fe7bc75,app_c3d38f0877a2,brw_37361354f230,lnd_abf7ad1fc508,11076.38,0.3038,36,2026-06-08,declined
off_9acc93b0ce82,app_c3d38f0877a2,brw_37361354f230,lnd_40648b57da4a,10595.75,0.3313,24,2026-06-11,declined
off_6e4593809283,app_22ccee268c42,brw_37361354f230,lnd_035d3bde8267,10704.71,0.0757,36,2026-06-05,declined
off_996e00e80760,app_22ccee268c42,brw_37361354f230,lnd_eb741dcfd1a0,13500.24,0.137,36,2026-06-02,declined
off_c1e70d97094a,app_22ccee268c42,brw_37361354f230,lnd_54a37531f7e5,12855.77,0.1124,48,2026-06-04,declined
off_d49424fe13db,app_22ccee268c42,brw_37361354f230,lnd_5201a46cec3a,13211.94,0.1499,12,2026-06-05,declined
off_f991405a2f78,app_22ccee268c42,brw_37361354f230,lnd_f0806e150f18,10468.93,0.1562,48,2026-06-05,declined
off_0eaaa3c915cc,app_22ccee268c42,brw_37361354f230,lnd_40648b57da4a,10599.61,0.2928,24,2026-06-02,declined
off_8fec570869a0,app_39061f8eb29e,brw_c786f1960aa5,lnd_ebd3fcc47db6,23811.56,0.0795,60,2025-06-30,declined
off_975e83c66c16,app_39061f8eb29e,brw_c786f1960aa5,lnd_035d3bde8267,22084.16,0.0854,12,2025-06-30,declined
off_874d9127af9f,app_39061f8eb29e,brw_c786f1960aa5,lnd_54a37531f7e5,20462.6,0.1102,36,2025-07-01,accepted
off_f3613c865503,app_39061f8eb29e,brw_c786f1960aa5,lnd_5201a46cec3a,24340.86,0.1084,36,2025-06-29,declined
off_ef8a9eaa8db3,app_39061f8eb29e,brw_c786f1960aa5,lnd_68d1bb39a009,21125.89,0.1966,48,2025-07-01,declined
off_2cc1e5787a63,app_39061f8eb29e,brw_c786f1960aa5,lnd_f0806e150f18,19141.58,0.1496,36,2025-06-29,declined
off_b3df62466b30,app_39061f8eb29e,brw_c786f1960aa5,lnd_abf7ad1fc508,21112.66,0.3458,36,2025-06-30,declined
off_ae392ed0f6e1,app_39061f8eb29e,brw_c786f1960aa5,lnd_40648b57da4a,22144.45,0.3071,48,2025-07-01,declined
off_ce37fa645ebf,app_1378610ed004,brw_cc395b2cccbc,lnd_abf7ad1fc508,17796.48,0.2629,36,2025-12-10,declined
off_7fb06038688c,app_1378610ed004,brw_cc395b2cccbc,lnd_40648b57da4a,20032.49,0.3488,60,2025-12-10,declined
off_ca25e093e673,app_da8e8b2e87aa,brw_bb1a426c6ccb,lnd_abf7ad1fc508,14937.84,0.3279,36,2026-01-04,accepted
off_a804463155d0,app_92b6e15ed266,brw_bb1a426c6ccb,lnd_40648b57da4a,1750.0,0.2994,36,2026-08-06,accepted
off_de7013315562,app_9571e38733d2,brw_84591d488d92,lnd_68d1bb39a009,27320.89,0.1685,24,2025-11-23,declined
off_c0e1e6504bc0,app_9571e38733d2,brw_84591d488d92,lnd_2e2adcc3d662,23787.49,0.1521,36,2025-11-23,accepted
off_18cffc9d9aa5,app_9571e38733d2,brw_84591d488d92,lnd_f0806e150f18,25792.57,0.1387,24,2025-11-23,declined
off_ab57665697b7,app_9571e38733d2,brw_84591d488d92,lnd_abf7ad1fc508,24818.36,0.3182,24,2025-11-23,declined
off_adf4c4dc4fe6,app_767f9efa6f21,brw_5b6373e15410,lnd_68d1bb39a009,13101.94,0.2047,36,2026-07-08,declined
off_b23b9a7e069b,app_767f9efa6f21,brw_5b6373e15410,lnd_2e2adcc3d662,15088.13,0.2296,24,2026-07-10,declined
off_9938b93ad702,app_767f9efa6f21,brw_5b6373e15410,lnd_f0806e150f18,14041.22,0.2093,36,2026-07-08,declined
off_9053855f3432,app_767f9efa6f21,brw_5b6373e15410,lnd_abf7ad1fc508,14675.88,0.301,48,2026-07-10,declined
off_d49d1301fe8a,app_767f9efa6f21,brw_5b6373e15410,lnd_40648b57da4a,16139.87,0.247,48,2026-07-11,declined
off_d0c1318fa743,app_c4b6454fe0ef,brw_c9e22c00cf14,lnd_2e2adcc3d662,8345.48,0.2229,36,2026-09-09,declined
off_413b1ef9bfd2,app_c4b6454fe0ef,brw_c9e22c00cf14,lnd_40648b57da4a,7073.9,0.1995,12,2026-09-10,accepted
off_905958cbceb4,app_6bfa31fd9fcd,brw_c9e22c00cf14,lnd_2e2adcc3d662,4847.77,0.2087,48,2026-09-07,accepted
off_df840dccc29d,app_6bfa31fd9fcd,brw_c9e22c00cf14,lnd_f0806e150f18,5514.04,0.1253,36,2026-09-10,declined
off_60e562ba43cc,app_6bfa31fd9fcd,brw_c9e22c00cf14,lnd_40648b57da4a,5672.16,0.245,48,2026-09-10,declined
off_146ca7d20bc2,app_8aa0ce17b471,brw_3667bb230222,lnd_f0806e150f18,36144.28,0.1967,36,2026-05-03,accepted
off_96665023e580,app_8aa0ce17b471,brw_3667bb230222,lnd_40648b57da4a,38959.52,0.2289,36,2026-05-05,declined
off_0c62ce26e39f,app_618239eb7b03,brw_2ab606be9ed4,lnd_2e2adcc3d662,8745.09,0.2224,24,2026-05-08,accepted
off_76cb3bd90750,app_618239eb7b03,brw_2ab606be9ed4,lnd_40648b57da4a,7386.85,0.3108,24,2026-05-07,declined
off_910d4f3126d5,app_b813d5bed33d,brw_d37900b1b219,lnd_abf7ad1fc508,35925.24,0.3058,12,2025-10-28,declined
off_c63f54e83b96,app_b813d5bed33d,brw_d37900b1b219,lnd_40648b57da4a,37152.99,0.2514,36,2025-10-28,accepted
off_3cc3a9011ac4,app_7e4001b9c4d9,brw_d37900b1b219,lnd_abf7ad1fc508,8096.42,0.2623,36,2025-12-10,accepted
off_f4050b1caa21,app_7e4001b9c4d9,brw_d37900b1b219,lnd_40648b57da4a,8288.61,0.3284,48,2025-12-10,declined
off_2269707a9eba,app_bb796ecbba13,brw_0b1a714554f0,lnd_54a37531f7e5,22543.97,0.1177,36,2026-09-01,declined
off_1176f04b4b29,app_bb796ecbba13,brw_0b1a714554f0,lnd_68d1bb39a009,21396.74,0.1638,60,2026-09-01,declined
off_4656321fe4d5,app_bb796ecbba13,brw_0b1a714554f0,lnd_f0806e150f18,17767.66,0.2035,60,2026-08-29,accepted
off_2af8ccfff306,app_bb796ecbba13,brw_0b1a714554f0,lnd_40648b57da4a,22979.99,0.3179,36,2026-08-29,declined
off_8394f1aef675,app_570ab2d01782,brw_0b1a714554f0,lnd_eb741dcfd1a0,21427.08,0.1,60,2026-08-18,accepted
off_4e11718f5d63,app_570ab2d01782,brw_0b1a714554f0,lnd_54a37531f7e5,20376.88,0.1251,60,2026-08-15,declined
off_db9e8bf1aa53,app_570ab2d01782,brw_0b1a714554f0,lnd_5201a46cec3a,20233.12,0.1462,48,2026-08-17,declined
off_f669e37b1875,app_570ab2d01782,brw_0b1a714554f0,lnd_68d1bb39a009,20328.69,0.2047,24,2026-08-18,declined
off_09c11d099f13,app_570ab2d01782,brw_0b1a714554f0,lnd_2e2adcc3d662,22681.88,0.193,36,2026-08-17,declined
off_ab67c4be7777,app_570ab2d01782,brw_0b1a714554f0,lnd_f0806e150f18,19870.27,0.1321,48,2026-08-17,declined
off_94ba3ede62b3,app_570ab2d01782,brw_0b1a714554f0,lnd_abf7ad1fc508,20287.96,0.2813,48,2026-08-17,declined
off_dd67a813c1c5,app_570ab2d01782,brw_0b1a714554f0,lnd_40648b57da4a,18927.95,0.2835,36,2026-08-16,declined
off_3b3f34d0f4ba,app_4f0e77f1a34f,brw_4408eb25cde1,lnd_abf7ad1fc508,19380.39,0.2802,36,2026-08-22,declined
off_a890a82bde47,app_4f0e77f1a34f,brw_4408eb25cde1,lnd_40648b57da4a,23285.03,0.2014,48,2026-08-22,accepted
off_feb62b5bc2a0,app_954337475ac1,brw_4408eb25cde1,lnd_abf7ad1fc508,14698.32,0.3366,36,2026-09-13,accepted
off_d97271e3978d,app_954337475ac1,brw_4408eb25cde1,lnd_40648b57da4a,12404.33,0.2675,36,2026-09-11,declined
off_14698df51b38,app_f7efe1991674,brw_4408eb25cde1,lnd_40648b57da4a,3582.07,0.2302,24,2026-09-09,accepted
off_120f93b056d6,app_26bb292d0fe0,brw_5a3cef0b6c65,lnd_abf7ad1fc508,36329.15,0.2333,48,2026-01-07,declined
off_c5a166445079,app_26bb292d0fe0,brw_5a3cef0b6c65,lnd_40648b57da4a,33927.73,0.2155,12,2026-01-08,accepted
off_0cdd58e1136d,app_04ec2df76083,brw_5a3cef0b6c65,lnd_abf7ad1fc508,26222.57,0.3229,24,2026-01-06,declined
off_fb16e27eb162,app_04ec2df76083,brw_5a3cef0b6c65,lnd_40648b57da4a,26777.46,0.204,36,2026-01-06,declined
off_741da433278d,app_9a8175f259f1,brw_5a3cef0b6c65,lnd_abf7ad1fc508,9910.3,0.2333,48,2026-03-04,declined
off_8b3c8e4db04d,app_9a8175f259f1,brw_5a3cef0b6c65,lnd_40648b57da4a,10412.42,0.2172,24,2026-03-03,accepted
off_2714e4a99175,app_6424066cc9b0,brw_812554a6bb65,lnd_ebd3fcc47db6,10437.2,0.0653,48,2026-08-20,declined
off_d8c535ae90f5,app_6424066cc9b0,brw_812554a6bb65,lnd_035d3bde8267,10130.78,0.08,24,2026-08-23,declined
off_d5c380127b0f,app_6424066cc9b0,brw_812554a6bb65,lnd_eb741dcfd1a0,9136.13,0.1381,36,2026-08-23,declined
off_122dfee962ed,app_6424066cc9b0,brw_812554a6bb65,lnd_54a37531f7e5,8809.33,0.1146,36,2026-08-20,declined
